公园名称,公园位置,POI类别,POI名称,POI地址,POI位置,POI电话,POI评分,POI距离
长沙市望月公园,"112.952680,28.211557",文体中心,棋牌台球俱乐部,桥湾里路与白沙液街交叉口东160米,"112.948621,28.205386",[],3.6,794
长沙市望月公园,"112.952680,28.211557",文体中心,陶金棋牌室,月宫街与望月湖路交叉口西南140米,"112.955542,28.204839",[],0.8,798
长沙市望月公园,"112.952680,28.211557",公交地铁,长沙市望月公园南停车场,咸嘉湖路6号长沙市望月公园(西南角),"112.951911,28.210958",[],[],100
长沙市望月公园,"112.952680,28.211557",公交地铁,钰湘宴剁椒鱼头河西岳麓店停车场(出入口),钰湘宴剁椒鱼头河西岳麓店停车场,"112.953373,28.212469",[],[],122
长沙市望月公园,"112.952680,28.211557",公交地铁,钰湘宴剁椒鱼头河西岳麓店停车场,钰湘宴·剁椒鱼头(岳麓总店),"112.953427,28.212480",[],[],126
长沙市望月公园,"112.952680,28.211557",公交地铁,长沙市望月公园南便门停车场,咸嘉湖路6号长沙市望月公园内(南侧),"112.952084,28.210110",[],[],171
长沙市望月公园,"112.952680,28.211557",公交地铁,停车场(景秀路),景秀路望月公园,"112.953264,28.213108",[],[],181
长沙市望月公园,"112.952680,28.211557",公交地铁,长沙市望月公园停车场(出入口),望月公园南便门停车场,"112.952194,28.209918",[],[],188
长沙市望月公园,"112.952680,28.211557",公交地铁,景秀江山南区停车场(出口),铜盆湖路与御景路交叉口北140米,"112.954642,28.211528",[],[],192
长沙市望月公园,"112.952680,28.211557",公交地铁,景秀江山二期停车场(出入口),铜盆湖路与景秀路交叉口南40米,"112.954210,28.212747",[],[],200
长沙市望月公园,"112.952680,28.211557",公交地铁,雍锦阁地下停车场,咸嘉湖路120号雍锦阁,"112.950201,28.211550",[],[],243
长沙市望月公园,"112.952680,28.211557",公交地铁,枫树园停车场(入口),银盆湖路9附近,"112.953208,28.213692",[],[],243
长沙市望月公园,"112.952680,28.211557",公交地铁,枫树园停车场(出口),枫树园停车场,"112.952534,28.213747",[],[],244
长沙市望月公园,"112.952680,28.211557",公交地铁,雍锦阁地下停车场(出入口),雍锦阁地下停车场,"112.950110,28.211269",[],[],254
长沙市望月公园,"112.952680,28.211557",公交地铁,山水誉峰停车场,景秀路与铜盆湖路交叉口西140米,"112.951813,28.213788",[],[],262
长沙市望月公园,"112.952680,28.211557",公交地铁,锦绣江山停车场(出口),铜盆湖路与景秀路交叉口东北20米,"112.953429,28.213860",[],[],266
长沙市望月公园,"112.952680,28.211557",公交地铁,锦绣江山停车场,景秀路景秀江山三期-北区,"112.953480,28.213863",[],[],268
长沙市望月公园,"112.952680,28.211557",公交地铁,景秀路-道路停车位,景秀路1-7号附近,"112.954715,28.213202",[],[],270
长沙市望月公园,"112.952680,28.211557",公交地铁,景秀江山北区停车场,铜盆湖路1号景秀江山,"112.953412,28.214021",[],[],283
长沙市望月公园,"112.952680,28.211557",公交地铁,御景路-道路停车位,御景路与铜盆湖路交叉口东北40米,"112.955361,28.210401",[],[],292
长沙市望月公园,"112.952680,28.211557",公交地铁,西山汇景停车场,西山汇景,"112.950006,28.213382",[],[],331
长沙市望月公园,"112.952680,28.211557",公交地铁,望月公园(公交站),152路;317路;381路;W168路,"112.954872,28.209255",[],[],334
长沙市望月公园,"112.952680,28.211557",公交地铁,西湖公园地面停车场(出入口),西湖公园地面停车场,"112.951050,28.208915",[],[],334
长沙市望月公园,"112.952680,28.211557",公交地铁,景秀江山三期北区-北区停车场,景秀路吉纽思国际幼儿园,"112.954912,28.213862",[],[],337
长沙市望月公园,"112.952680,28.211557",公交地铁,停车场,咸嘉湖路6号长沙市望月公园,"112.950429,28.213849",[],[],337
长沙市望月公园,"112.952680,28.211557",公交地铁,枫树园停车场(出入口),枫树园停车场,"112.952839,28.214620",[],[],341
长沙市望月公园,"112.952680,28.211557",公交地铁,政协宿舍1栋停车场(出入口),景秀路,"112.955478,28.213404",[],[],342
长沙市望月公园,"112.952680,28.211557",公交地铁,银洲公寓停车场,湖南省长沙市岳麓区咸嘉湖路2号,"112.955800,28.209935",[],[],355
长沙市望月公园,"112.952680,28.211557",公交地铁,停车场(银洲公寓西北),御景路与铜盆湖路交叉口东100米,"112.955940,28.210011",[],[],363
长沙市望月公园,"112.952680,28.211557",公交地铁,金鑫大厦停车场(出入口),金鑫大厦停车场,"112.955444,28.213785",[],[],367
长沙市望月公园,"112.952680,28.211557",公交地铁,银洲停车场,御景路与铜盆湖路交叉口东140米,"112.956261,28.210537",[],[],369
长沙市望月公园,"112.952680,28.211557",公交地铁,长沙国家高新技术产业开发区创业大厦停车场(出入口),长沙国家高新技术产业开发区创业大厦停车场,"112.956095,28.212974",[],[],370
长沙市望月公园,"112.952680,28.211557",公交地铁,银洲停车场(出入口),御景路与铜盆湖路交叉口东140米,"112.956281,28.210512",[],[],371
长沙市望月公园,"112.952680,28.211557",公交地铁,金鑫大厦停车场,集贤路2号金鑫大厦(御景路),"112.955424,28.213871",[],[],372
长沙市望月公园,"112.952680,28.211557",公交地铁,西湖公园地面停车场,桥湾里路与咸嘉湖路交叉口西南140米,"112.950608,28.208725",[],[],375
长沙市望月公园,"112.952680,28.211557",公交地铁,御景路-道路停车位,御景路与银盆南路交叉口西140米,"112.956574,28.211472",[],[],382
长沙市望月公园,"112.952680,28.211557",公交地铁,长沙国家高新技术产业开发区创业大厦停车场,御景路16号长沙国家高新技术产业开发区创业大厦,"112.956197,28.213104",[],[],385
长沙市望月公园,"112.952680,28.211557",公交地铁,出入口,御景路与集贤路交叉口南120米,"112.954896,28.214443",[],[],387
长沙市望月公园,"112.952680,28.211557",公交地铁,金鑫大厦内部立体停车场(出入口),金鑫大厦内部立体停车场,"112.955953,28.213535",[],[],389
长沙市望月公园,"112.952680,28.211557",公交地铁,咸嘉湖景区地面停车场(出入口),咸嘉湖景区地面停车场,"112.948759,28.210985",[],[],389
长沙市望月公园,"112.952680,28.211557",公交地铁,君喜羽毛球馆停车场(出入口),君喜羽毛球馆停车场,"112.955236,28.214259",[],[],391
长沙市望月公园,"112.952680,28.211557",公交地铁,咸嘉湖景区地面停车场,咸嘉湖路与振华路交叉口西南160米,"112.949359,28.209575",[],[],393
长沙市望月公园,"112.952680,28.211557",公交地铁,金鑫大厦内部立体停车场,集贤路2号金鑫大厦(御景路),"112.955995,28.213720",[],[],404
长沙市望月公园,"112.952680,28.211557",公交地铁,龙王港停车场(出口),咸嘉湖路163号龙王港停车场,"112.948595,28.212115",[],[],405
长沙市望月公园,"112.952680,28.211557",公交地铁,君喜羽毛球馆停车场,麓源路33号7层君喜羽毛球馆,"112.955435,28.214355",[],[],412
长沙市望月公园,"112.952680,28.211557",公交地铁,景秀江山北区内部停车场,集贤路与御景路交叉口西140米,"112.953054,28.215460",[],[],436
长沙市望月公园,"112.952680,28.211557",公交地铁,亚光大厦停车场(出口),景秀路与银盆南路交叉口西南80米,"112.956700,28.213230",[],[],436
长沙市望月公园,"112.952680,28.211557",公交地铁,亚光大厦停车场(入口),银盆南路与景秀路交叉口南100米,"112.956890,28.212987",[],[],442
长沙市望月公园,"112.952680,28.211557",公交地铁,金荣科技园地面停车场(入口),金荣科技园地面停车场,"112.956378,28.213957",[],[],450
长沙市望月公园,"112.952680,28.211557",公交地铁,金荣科技园M1组团A座停车场,麓源路亚光大厦,"112.957010,28.213002",[],[],454
长沙市望月公园,"112.952680,28.211557",公交地铁,金荣科技园地面停车场(出口),金荣科技园地面停车场,"112.956187,28.214231",[],[],454
长沙市望月公园,"112.952680,28.211557",公交地铁,亚光大厦停车场,银盆南路与景秀路交叉口南80米,"112.957007,28.213121",[],[],458
八方公园,"112.936829,28.236836",餐饮,茶弈轩(北京御园店),北京御园南1门旁,"112.933106,28.238165",[],3.7,393
八方公园,"112.936829,28.236836",餐饮,至味雅食生活馆(八方里公寓店),八方小区B区北1门西50米,"112.936476,28.240370",18684901188,3.6,394
八方公园,"112.936829,28.236836",餐饮,黑酒Cafe(咖啡),望岳街道观沙路269号八方小区B区F3栋20楼2013号,"112.936267,28.240387",15807339627,3.7,399
八方公园,"112.936829,28.236836",餐饮,荟八方,望岳街道茶子山路651号长房八方里201,"112.936536,28.240476",19083360592,4.6,406
八方公园,"112.936829,28.236836",餐饮,岚北四季茶·咖啡,茶子山中路与金星北路辅路交叉口东220米,"112.936329,28.240474",[],3.4,407
八方公园,"112.936829,28.236836",餐饮,沙县小吃(八方小区B区店),望岳街道茶子山西路19号国泰嘉园D区一楼,"112.937352,28.240581",18060182711,4.3,420
八方公园,"112.936829,28.236836",餐饮,想恰就来,茶子山中路609号八方小区b区1栋103商铺,"112.937395,28.240622",13077351668,3.7,425
八方公园,"112.936829,28.236836",餐饮,五谷渔粉(八方小区店),望岳街道八方社区观沙路269号八方小区B区B2栋1层105号门,"112.938329,28.240595",4008581968,4.2,443
八方公园,"112.936829,28.236836",餐饮,彭记粉面(八方小区店),望岳街道八方社区观沙路269号八方小区第二期B2栋107号,"112.938468,28.240571",18874828288,4.0,445
八方公园,"112.936829,28.236836",餐饮,立家厨原味湘菜,望岳街道道坡小区A10栋1单元,"112.932200,28.237897",[],4.3,469
八方公园,"112.936829,28.236836",餐饮,瑞仕生日蛋糕(岳麓区政府店),道坡小区,"112.931949,28.236862",19896258311,3.8,478
八方公园,"112.936829,28.236836",餐饮,禾茶慕客茶餐厅(八方小区B区店),八方小区B区金街S栋301室,"112.941499,28.238202",18973159311,4.3,482
八方公园,"112.936829,28.236836",餐饮,三津汤包(八方小区店),观沙岭街道观沙路269号八方小区B区,"112.939403,28.240602",[],3.8,489
八方公园,"112.936829,28.236836",餐饮,不倒翁夜宵(道坡小区店),道坡小区北门旁,"112.931901,28.237896",15874108816,4.1,497
八方公园,"112.936829,28.236836",餐饮,茶颜悦色(茶子山中路店),旭辉·藏郡南1门东50米,"112.938550,28.241108",[],3.7,504
八方公园,"112.936829,28.236836",餐饮,懂味常德牛肉粉,观沙路151号八方小区B区门面房,"112.941503,28.238796",13077011141,4.2,507
八方公园,"112.936829,28.236836",餐饮,The boots泥靴Garden(长沙招商花园店),观沙岭街道钰龙社区茶子山中路49号招商花园城G层16号商铺,"112.938980,28.241055",19311673746,4.6,514
八方公园,"112.936829,28.236836",餐饮,湘茗私厨(长房·龙柏湾商业街店),观沙路221号,"112.941498,28.234713",0731-89742698,4.3,515
八方公园,"112.936829,28.236836",餐饮,尊宝比萨(八方金街店),八方小区C区S8-107商铺,"112.942210,28.237085",18073132886,4.3,528
八方公园,"112.936829,28.236836",餐饮,绝味鸭脖(八方小区店),望岳街道八方社区观沙路268号S8栋1层105号,"112.942235,28.237260",18973126072;4009995917,4.2,532
八方公园,"112.936829,28.236836",餐饮,罗莎蛋糕(八方小区店),观沙路268号八方小区第二期S7栋110号门面,"112.942229,28.237547",0731-85127981,4.6,535
八方公园,"112.936829,28.236836",餐饮,擂饭(长沙招商花园城),观沙岭街道钰龙社区茶子山中路49号观沙岭招商花园城(旭辉藏郡东侧30米),"112.939615,28.241050",13657407556,4.0,542
八方公园,"112.936829,28.236836",餐饮,李馒有味手工坊,望岳街道府后路社区道坡安置小区A2栋2单元李馒有味手工坊,"112.931350,28.237598",15200870835,3.8,543
八方公园,"112.936829,28.236836",餐饮,炊烟杀猪粉(钰龙小区店),观山岭街道钰龙社区茶子山中路318号藏郡新寓4栋113号,"112.938874,28.241453",13548859131,4.1,551
八方公园,"112.936829,28.236836",餐饮,闻湘月(观沙岭招商花园城店),招商花园城B1-19,"112.939817,28.241043",[],4.2,552
八方公园,"112.936829,28.236836",餐饮,肯德基(八方店),含光路532号24品生活中心F1层,"112.942236,28.235442",0731-85573661,4.2,552
八方公园,"112.936829,28.236836",餐饮,杭州小笼包(八方小区B区店),望岳街道观沙路269号八方小区第二期B区S2栋1层106号,"112.941477,28.239643",18062966627;18062967727,4.0,552
八方公园,"112.936829,28.236836",餐饮,丝绸之路烤羊肉,观沙岭街道观沙路268号八方小区C区,"112.942339,28.237893",[],3.7,553
八方公园,"112.936829,28.236836",餐饮,必胜客(24品生活中心店),观沙路268号24品生活方式中心1层,"112.942381,28.235960",0731-85516981;4008200775,4.4,553
八方公园,"112.936829,28.236836",餐饮,大碗先生(24品生活中心店),含光路532号24品生活中心F4层,"112.942477,28.236530",0731-82295859,4.6,554
八方公园,"112.936829,28.236836",餐饮,玉树林中西餐厅(八方小区店),八方小区C区S6栋三楼,"112.942196,28.238493",0731-85525888,4.3,557
八方公园,"112.936829,28.236836",餐饮,夏日玛莉西餐厅(24品生活中心店),八方社区长房24品生活中心二楼,"112.942472,28.236159",19174897666,4.3,558
八方公园,"112.936829,28.236836",餐饮,饭朴归真,望岳街道道坡小区A3栋4单元1-2楼,"112.931124,28.237347",13307317023;13787795285,3.9,562
八方公园,"112.936829,28.236836",餐饮,麦当劳(观沙岭招商花园城店),观沙岭街道钰龙社区茶子山中路49号观沙岭招商花园城(旭辉藏郡东侧30米),"112.939627,28.241257",[],4.5,563
八方公园,"112.936829,28.236836",餐饮,益阳烧烤(道坡小区店),府后社区道坡小区a4栋1单元,"112.931083,28.237121",18274992583,4.2,564
八方公园,"112.936829,28.236836",餐饮,湘茗少茶餐厅,观沙路与含光路交叉口南60米,"112.941859,28.234336",[],3.5,566
八方公园,"112.936829,28.236836",餐饮,柠季·手打柠檬茶(二十四品生活中心店),望岳街道观沙路268号24品生活中心负一层沃尔玛超市2738B1F0009号,"112.942542,28.236056",18570764202,4.0,566
八方公园,"112.936829,28.236836",餐饮,张小宝邵阳传统粉面馆,八方小区B区S2栋111-112号,"112.941472,28.239873",[],4.3,567
八方公园,"112.936829,28.236836",餐饮,华华私房美食(道坡小区店),望岳街道府后路安置小区A3栋3单元1楼,"112.931052,28.237323",15211154980;17708466989,4.4,569
八方公园,"112.936829,28.236836",餐饮,Mayo Mark’eat餐厅(观沙岭招商花园城店),观沙岭街道钰龙社区茶子山中路49号观沙岭招商花园城G层17号商铺,"112.939425,28.241425",0731-82565581,4.7,570
八方公园,"112.936829,28.236836",餐饮,守缺茶馆-岁月知味湖南运营中心(北京御园店),望岳街道茶子山西路19号国泰嘉园一期一栋商业层01,"112.932684,28.240460",18607392666,4.4,572
八方公园,"112.936829,28.236836",餐饮,乐芙艾诗牛乳冰淇淋,茶子山中路与郡兴路交叉口东120米,"112.940286,28.240983",[],2.3,572
八方公园,"112.936829,28.236836",餐饮,书亦烧仙草(24品生活中心店),望岳街道观沙路268号24品生活中心F2-033号,"112.942574,28.235905",19983828178,4.0,572
八方公园,"112.936829,28.236836",餐饮,赵记传承(观沙岭招商花园城店),观沙岭街道钰龙社区茶子山中路49号招商花园城,"112.939995,28.241213",15399982758,4.4,577
八方公园,"112.936829,28.236836",餐饮,sansanpan伦敦面包博物馆(招商花园城店),观沙岭街道钰龙社区茶子山中路49号观沙岭招商花园城G-20商铺,"112.939689,28.241411",[],4.7,581
八方公园,"112.936829,28.236836",餐饮,罗森尼娜(观沙岭店),观沙岭街道钰龙社区茶子山中路49号观沙岭招商花园城(旭辉藏郡东侧30米),"112.939985,28.241269",19091782061,4.6,582
八方公园,"112.936829,28.236836",餐饮,双燕楼百年手工馄饨(招商花园城店),茶子山中路49号观沙岭招商花园城B1层,"112.940009,28.241267",[],4.4,583
八方公园,"112.936829,28.236836",餐饮,相伴豆花(观沙岭招商花园城店),茶子山中路49号观沙岭招商花园城B1层,"112.940009,28.241267",[],4.4,583
八方公园,"112.936829,28.236836",餐饮,里手馄饨(八方直营店),观沙路269号八方小区二期B区S1栋101,"112.941519,28.240078",[],[],584
八方公园,"112.936829,28.236836",餐饮,荆楚人家(肖家巷路店),道坡安置小区A5栋3单元1楼,"112.930859,28.236874",0731-89745678;18570888889,3.8,585
八方公园,"112.936829,28.236836",住宿,凯瑞普诺斯酒店(长沙市政府长郡双语实验中学店),望岳街道观沙路269号八方小区B区F3栋3101,"112.936432,28.240538",0731-89968777,4.7,413
八方公园,"112.936829,28.236836",住宿,亚信电竞酒店(长沙观沙路店),望岳街道观沙路269号八方小区B区F3栋,"112.936399,28.240396",4000090969,4.6,398
八方公园,"112.936829,28.236836",住宿,岳麓里公寓(茶子山中路分店),茶子山中路旭辉藏郡4栋,"112.938533,28.241232","+861056320612,28788736",4.1,517
八方公园,"112.936829,28.236836",住宿,長舍民宿(茶子山西路分店),茶子山西路北京御园,"112.932181,28.239361","+861056320612,17216758",[],535
八方公园,"112.936829,28.236836",住宿,长沙郴夫人公寓(八方公园分店),茶子山西路北京御园,"112.932451,28.240561","021-26137886,1298668",4.7,596
八方公园,"112.936829,28.236836",住宿,蓝天大学城店民宿(含光路分店),"岳麓山脚下爱晚厅,河西大学城,麓山南路","112.931412,28.235186","+861056320612,4076437",[],562
八方公园,"112.936829,28.236836",住宿,馨之家梅溪湖公寓(含光路分店),含光路与肖家巷路交叉口东南60米,"112.931000,28.235199","+861056320612,17771323",[],600
八方公园,"112.936829,28.236836",住宿,长沙家欣民宿,观沙岭街道茶子山路金岭小区4区9栋6单元2楼,"112.942512,28.241459",18229923420,3.7,758
八方公园,"112.936829,28.236836",住宿,维也纳国际酒店(岳麓山湘江新区店),望岳街道谷丰中路209号荣泰商业广场2号栋,"112.927152,28.235975",18570033191;18570048228,4.8,953
八方公园,"112.936829,28.236836",住宿,湖南金融中心戴斯温德姆酒店,观沙岭路街道岳华路688号,"112.946861,28.237502","0731-82773888;0731-82773888,8855",4.8,986
八方公园,"112.936829,28.236836",住宿,长沙天天家庭旅馆,茶子山中路金岭小区3区6栋2单元3楼,"112.943249,28.241228",17775902283,2.1,797
八方公园,"112.936829,28.236836",住宿,妃玥电竞酒店(荣泰广场岳麓区政府店),含光路与谷丰中路209号交汇处荣泰广场3栋6楼,"112.927461,28.235213",17773102969,4.9,936
八方公园,"112.936829,28.236836",住宿,悦步归宿—长沙民宿(市委市政府商圈3号店),郡辉路长郡双语实验中学东北侧约110米钰龙天下1期,"112.937614,28.244139","4006888215,,148768",[],816
八方公园,"112.936829,28.236836",住宿,八方客家庭旅馆,茶子山中路与岳华路交叉口西180米,"112.943823,28.241223",15274711991,[],842
八方公园,"112.936829,28.236836",住宿,长沙艾舍公寓,含光路与谷丰路交界处西南角荣泰广场4栋6楼601,"112.927463,28.234567","13017193440;+862126137886,168076",4.3,952
八方公园,"112.936829,28.236836",住宿,长沙小区家庭日租,茶子山路金岭小区10栋2门,"112.943799,28.241831",[],2.1,881
八方公园,"112.936829,28.236836",住宿,豪庭至尊,含光路701号,"112.927092,28.235952",0731-84452056;13851794865;15367742290,4.6,959
八方公园,"112.936829,28.236836",住宿,湘麓山庄,岳麓大道389号长沙市市政府往西800米,"112.933141,28.230306",[],3.4,811
八方公园,"112.936829,28.236836",住宿,吉米时尚酒店(长沙荣泰广场店),荣泰广场1栋5楼501室,"112.926744,28.236020",0731-89678866;19373122291,4.4,993
八方公园,"112.936829,28.236836",住宿,长沙客满八方主题酒店,岳华路黄泥塘D区综合楼二、三楼,"112.946491,28.238968",0731-82832019;15111354917,3.9,976
八方公园,"112.936829,28.236836",住宿,金瑞家庭旅馆,茶子山中路金岭小区三区三栋,"112.943385,28.241844",15802601153,[],850
八方公园,"112.936829,28.236836",住宿,长沙宿栖酒店,观沙岭街道中交里城2号公寓楼1楼-112门面,"112.946637,28.237871",18975866550,3.9,968
八方公园,"112.936829,28.236836",住宿,长沙梵栖公寓,望岳街道荣泰广场4栋(营销中心旁湘品厨楼上),"112.927539,28.234879",17775837771;18890004744,2.7,936
八方公园,"112.936829,28.236836",住宿,长沙微爱民宿公寓(道坡公园分店),谷丰中路与含光路交叉口(荣泰广场3栋17楼),"112.927404,28.235312","+861056320612,183894;021-26137886,183894",4.7,939
八方公园,"112.936829,28.236836",住宿,惬意旅馆,黄泥塘小区D区8栋4单元后门上2楼,"112.946542,28.239346",15074952789,3.6,992
八方公园,"112.936829,28.236836",住宿,长沙棉花屋公寓(岳华路分店),岳华路中交里城,"112.946583,28.237801","+861056320612,11708341;+862126137886,11708341",[],962
八方公园,"112.936829,28.236836",住宿,优居优住(长房·和园店),杜鹃路与岳华路交叉口西160米,"112.944596,28.231253",[],[],983
八方公园,"112.936829,28.236836",住宿,安居客,杜鹃路辅路与富华路交叉口东北100米,"112.944650,28.231238",[],[],988
八方公园,"112.936829,28.236836",购物,沙子水泥红砖建材配送(含光路店),谷丰北路15号,"112.936851,28.234561",13187080666,3.8,253
八方公园,"112.936829,28.236836",购物,花儿说花,望岳街道恒华社区茶子山西路19号国泰嘉园D区113号,"112.934562,28.238643",13786152643,3.9,299
八方公园,"112.936829,28.236836",购物,新佳宜长房八房里店(2500),八方社区观沙路269号八方小区F2栋1层101号,"112.934699,28.239520",[],4.0,364
八方公园,"112.936829,28.236836",购物,卖水果的小伙子,长房八方里-F2一楼门面101商户,"112.934690,28.239630",15974281425,3.6,375
八方公园,"112.936829,28.236836",购物,迎八方烟酒商行,茶子山西路19号国泰嘉园D区商业114,"112.933471,28.238483",[],3.8,376
八方公园,"112.936829,28.236836",购物,邻满旺超市·镖局(北京御园一期店),北京御园一期,"112.933407,28.238491",19848089787,3.6,382
八方公园,"112.936829,28.236836",购物,千惠(八方里公寓店),八方小区B区北1门旁,"112.936577,28.240518",0731-85694323,4.2,410
八方公园,"112.936829,28.236836",购物,新佳宜(八方里公寓店),茶子山中路655号,"112.936304,28.240522",19186590200,4.4,413
八方公园,"112.936829,28.236836",购物,小萌同学文创生活馆,茶子山中路611号,"112.937371,28.240604",[],4.1,422
八方公园,"112.936829,28.236836",购物,全成烟酒(八方小区B区店),茶子山中路599号八方小区B区B1栋106号,"112.937615,28.240599",17343613329,3.8,425
八方公园,"112.936829,28.236836",购物,芙蓉兴盛便利超市(北京御园店),金星北路北京御园10栋1楼,"112.932879,28.238485",18874070234,3.7,428
八方公园,"112.936829,28.236836",购物,梦茹烟酒(八方小区B区店),观沙岭街道观沙路269号八方小区B区,"112.938034,28.240579",13626638559,3.9,433
八方公园,"112.936829,28.236836",购物,浩仁寄卖典当汽车抵押黄金手机回收抵押(八方小区B区店),茶子山中路563号八方小区B2-104,"112.938239,28.240592",15211178595,4.9,440
八方公园,"112.936829,28.236836",购物,賓島眼鏡全国719店,岳麓区茶子山中路八方小区B2栋102室,"112.938145,28.240627",15874909928,3.7,441
八方公园,"112.936829,28.236836",购物,七点半牛奶屋(八方店),望岳街道八方社区观沙路269号八方小区二期B区B2栋108号,"112.938324,28.240595",18874886855,4.4,443
八方公园,"112.936829,28.236836",购物,曾管家社区服务(北京御园店),金星北路北京御园9栋104,"112.933101,28.239090",18182124860,4.0,443
八方公园,"112.936829,28.236836",购物,Yifan studio(服装店),茶子山中路八方小区B区北门2-109门面,"112.938523,28.240580",13548672308,3.9,448
八方公园,"112.936829,28.236836",购物,宜家超市(八方小区店),八方小区B2栋1层110号,"112.938560,28.240593",15752117385,4.1,451
八方公园,"112.936829,28.236836",购物,天天鲜奶店,观沙岭街道观沙路269号八方小区B区,"112.938675,28.240575",[],0.5,453
八方公园,"112.936829,28.236836",购物,名烟名酒品鉴馆,北京御园一期,"112.933386,28.239805",[],0.5,472
八方公园,"112.936829,28.236836",购物,八方B区新环境租售,八方小区B区3栋101门面,"112.939221,28.240529",[],3.6,473
八方公园,"112.936829,28.236836",购物,老谭裁缝铺(道坡小区店),道坡小区A-10栋6单元1楼,"112.932036,28.237633",15364044980,4.0,478
八方公园,"112.936829,28.236836",购物,锦和连锁便利店(八方小区店),观沙岭街道观沙路269号八方小区B区,"112.939261,28.240561",[],4.0,478
八方公园,"112.936829,28.236836",购物,平姐的小店(道坡小区店),道坡小区,"112.931940,28.236468",[],3.9,481
八方公园,"112.936829,28.236836",购物,经阁门窗(八方小区B区店),茶子山中路507号,"112.939403,28.240588",13975165343;18670708256,3.9,488
八方公园,"112.936829,28.236836",购物,梓缘面粉馆(八方店),观沙岭街道茶子山中路八方小区二期B区北门B3栋106号门面,"112.939395,28.240601",13874831701,4.6,488
八方公园,"112.936829,28.236836",购物,锁味(八方小区店),望岳街道观沙路269号八方小区二期B区B3栋108号,"112.939497,28.240550",[],4.3,489
八方公园,"112.936829,28.236836",购物,国奖黑茶馆(八方店),八方小区二期B区S3-107门面,"112.941496,28.238420",18569084652,3.6,490
八方公园,"112.936829,28.236836",购物,轻轻茶(八方小区店),观沙路八方小区B区S3栋,"112.941609,28.238146",0731-85242778,3.7,490
八方公园,"112.936829,28.236836",购物,真彩晨光文具(茶子山中路),观沙岭街道钰龙社区茶子山中路318号旭辉藏郡,"112.938500,28.241000",[],3.6,491
八方公园,"112.936829,28.236836",购物,辉辉五金建材(道坡小区店),道坡小区北门旁,"112.931843,28.237897",18274885527,4.1,503
八方公园,"112.936829,28.236836",购物,天福超市(八方小区),观沙岭街道观沙路269号八方小区B区,"112.941506,28.238737",[],3.4,505
八方公园,"112.936829,28.236836",购物,1919酒类直供(藏郡新寓店),茶子山中路317号旭辉藏郡4栋,"112.938603,28.241120",0731-84429919;17775992900;19386991919,4.3,507
八方公园,"112.936829,28.236836",购物,猫来狗往宠物店(旭辉·藏郡店),观沙岭街道茶子山中路318号藏郡新寓4栋104房,"112.938343,28.241199",18774830242,3.9,507
八方公园,"112.936829,28.236836",购物,佳品惠商行,道坡小区,"112.931697,28.236222",[],2.2,507
八方公园,"112.936829,28.236836",购物,香约酒商(旭辉·藏郡店),茶子山路旭辉藏郡4栋,"112.938491,28.241192",15888615668;18390911336,3.7,511
八方公园,"112.936829,28.236836",购物,曾记蔬菜便民店(道坡小区店),道坡小区,"112.931615,28.237167",18684970648,4.1,512
八方公园,"112.936829,28.236836",购物,软包硬包电动窗帘批发安装部,茶子山中路旭辉藏郡4栋109号,"112.938595,28.241171",18684841708,3.6,512
八方公园,"112.936829,28.236836",购物,安利,杜鹃路372号,"112.939789,28.233026",15613900846,3.1,513
八方公园,"112.936829,28.236836",购物,儒果水果折扣仓,含光路与肖家巷路交叉口东北120米,"112.931641,28.236177",[],[],514
八方公园,"112.936829,28.236836",购物,联合一百泰珊便利店(道坡店),杜鹃路金峰小区金峰巷33号,"112.931591,28.237172",15616146808,3.9,515
八方公园,"112.936829,28.236836",购物,粒上皇(八方小区店),望岳街道268号八方小区C区S8栋102号,"112.942208,28.237307",18124681520,4.5,530
八方公园,"112.936829,28.236836",购物,百果园(八方小区店),观沙岭街道观沙路268号八方小区C区,"112.942208,28.237390",0731-85180418,3.7,531
八方公园,"112.936829,28.236836",购物,鹏祥名烟名酒(道坡小区店),岳麓街道望岳街道府后路道坡安置小区1栋2单元,"112.931515,28.237777",13739073803;13874830815,4.0,531
八方公园,"112.936829,28.236836",购物,乐然儿童(八方小区C区店),观沙路八方小区二期C区S7栋303,"112.942186,28.237597",13357214624,4.0,532
八方公园,"112.936829,28.236836",购物,尹小花花(八方小区B区店),观沙岭街道观沙路269号八方小区B区,"112.940155,28.240621",13637405263;18570608882,4.2,532
八方公园,"112.936829,28.236836",购物,新环境房屋地产(含光店),观沙路C区s8栋106门面,"112.942259,28.237134",15576699967,4.1,533
八方公园,"112.936829,28.236836",购物,百果园(八方小区店),望岳街道观沙路268号八方小区c区s8栋101号,"112.942251,28.237324",0731-85180418,3.8,534
八方公园,"112.936829,28.236836",购物,绿叶水果(八方小区店),望岳街道观沙路268号八方小区第二期C区S7栋1层108-109号,"112.942205,28.237649",18152470461;4000498488,4.3,534
八方公园,"112.936829,28.236836",购物,洋河蓝色经典(道坡小区店),道坡小区北门旁,"112.931499,28.237893",[],2.6,535
八方公园,"112.936829,28.236836",学校,长沙市实验小学(北校区),观沙岭含光路640号,"112.940935,28.235429",[],[],432
八方公园,"112.936829,28.236836",学校,长郡双语实验中学,观沙岭街道钰龙社区茶子山中路328号,"112.936118,28.242124",0731-85287901,[],592
